course_id,title,credits,department,level,description,terms_offered
MSCH-J 415,LITERARY JOURNALISM,3 credits,MSCH,400,"Course Description: A study of literary forms and techniques used in journalism. Topics to be considered include formal considerations such as voice and structure, reporting methods and ethical issues. Students will supplement reading with writing experimental pieces of their own.",Typically Offered: Fall
MSCH-J 453,METHODS OF TEACHING JOURNALISM,3 credits,MSCH,400,"Course Description: Future journalism teachers examine methods, techniques, content, and materials applicable to teaching journalism and designing courses at the middle school or high school level.",Typically Offered: Fall
MSCH-J 496,FOREIGN STUDY IN JOURNALISM,3-8 credits,MSCH,400,Course Description: Planning of research project during year preceding summer abroad. Time spent in research abroad must amount to at least one week for each credit hour granted. Research paper must be presented by end of semester following foreign study.,Typically Offered: Fall
MSCH-J 510,MEDIA AND SOCIETY SEMINAR,3 credits,MSCH,500,"Course Description: Probing examination of structure and functions of mass media, stressing interaction among communication agencies and other social institutions. Critical analysis of media performance and policies in light of current economic, political, social, and intellectual thought. Comparative case studies of U.S. media with other national press systems.",Typically Offered: Fall
MSCH-J 529,PUBLIC RELATIONS CAMPAIGNS,3 credits,MSCH,500,Course Description: Designed to provide students with the opportunity to develop and execute a PR campaign for a local not-for-profit organization. Students will be exposed to relevant PR theory and in-depth case study analysis.,Typically Offered: Fall
MSCH-J 572,MEDIA LAW IN THE DIGITAL AGE,3 credits,MSCH,500,"Course Description: An examination of the theory and practice behind the development of free speech and free press law globally, with an emphasis on U.S. law. Research and discussion on developing law of privacy, access, and other constitutional problems.",Typically Offered: Fall
MSCH-J 577,INVESTIGATIVE REPORTING,3 credits,MSCH,500,Course Description: Explores practical skills of the investigative journalist both by studying professional investigative work and completing individual work using tools such as public records and computer-assisted reporting. ,Typically Offered: Fall
MSCH-J 700,SPECIALIZED REPORTING PROJECT,3 credits,MSCH,700,Course Description: Independent research and analysis for final MA reporting project.,Typically Offered: Fall
MSCH-L 317,MEDIA ETHICS AND PROFESSIONAL RESPONSIBILITY,3 credits,MSCH,300,"Course Description: An analysis of the media environment including organizational structure, corporate responsibility, and the role of the individual in the media environment. Formulation of ethical principles to guide media policy and practice.",Typically Offered: Fall
MSCH-L 322,MEDIA POLICYMAKING,3 credits,MSCH,300,"Course Description: Overview of basic U.S. law and government. Specific analysis of who makes U.S. media policy, how it is done, and its effects. Course includes a case study of recent policymaking that varies each semester.",Typically Offered: Fall
MSCH-M 310,DISRUPTORS: INTERNET INDUSTRIES,3 credits,MSCH,300,"Course Description: What is the cultural mindset of technology entrepreneurs? How and why did the rise of Silicon Valley occur? This course considers the economic, social, financial, and legal forces present in the disruption industry, and how entrepreneurs leverage digital technologies and change the rules of how societies think and interact.",Typically Offered: Fall
MSCH-M 500,EPISTEMOLOGIES OF MEDIA,3 credits,MSCH,500,Course Description: This Media School core course provides graduate students with a selection of key concepts that have and continue to shape the study of media across multiple disciplines and fields of study. These key concepts are offered as a primer as students begin their program of study.,Typically Offered: Fall
MSCH-M 504,MEDIA THEORIES - CRITICAL AND CULTURAL STUDIES,3 credits,MSCH,500,Course Description: Introduces students to significant theoretical approaches to and debates concerning media across a range of competing and converging humanistic critical-cultural perspectives.,Typically Offered: Fall
MSCH-P 423,ADVANCED CINEMATIC LIGHTING,3 credits,MSCH,400,Course Description: Expands on basic cinematic lighting techniques and establishes a correlation between lighting for film and digital mediums through analytical and hands-on applications of lighting and film/electronic cinematography. ,Typically Offered: Fall
MSCH-P 461,BFA CINEMA THESIS: PRODUCTION,3 credits,MSCH,400,"Course Description: First semester of two-semester BFA Thesis sequence. Begins with the vetting of scripts and project proposals, along with consultation on pre-production efforts, then moves into thesis film production, including all production documentation/reports, proper workflow organization, and preparation for postproduction.",Typically Offered: Fall
MSCH-P 468,DOUBLE EXPOSURE: ADVANCED COLLABORATIVE WORKSHOP,3 credits,MSCH,400,"Course Description: Film and music students collaborate in the production of a short film to be screened, with live musical accompaniment, at the IU Cinema. Covers all stages of production, with special emphasis on collaboration between music and sound teams, as well as preparation of a media artifact for public exhibition.",Typically Offered: Fall
MSCH-R 431,PUBL RELATIONS FOR NONPROFITS,3 credits,MSCH,400,Course Description: This seminar focuses on how a non-profit organization creates images and how it shapes its programs and goals to gain public support. Assignments and readings are designed to foster a practical understanding of promotional techniques and campaigns using journalistic and other media.,Typically Offered: Fall
MSCH-R 501,PRINCIPLES OF STRATEGIC COMMUNICATION,3 credits,MSCH,500,"Course Description: Introduces students to various theories, principles, and practices of strategic communication across marketing, advertising, and public relations contexts, highlighting nuanced differences. Also focuses on the unifying elements of ethical persuasion, advocacy, and activism.",Typically Offered: Fall
MSCH-T 583,INTRODUCTION TO DOCUMENTARY PRACTICE,3 credits,MSCH,500,"Course Description: Graduate students review and refine basic production skills in preparation for teaching positions. Basic media production concepts, techniques, and hands-on training. Prior understanding of the production process is expected.",Typically Offered: Fall
MSCI-M 335,BIOPSYCHOSOCIAL MEDICINE- A CASE STUDY APPROACH,3 credits,MSCI,300,"Course Description: This hybrid course targets those students who are interested in exploring the emerging science of mind-body medicine. It is appropriate for students studying a range of professional careers having to do with health and well-being. It will emphasize the interconnection between biological, social, psychological and behavior sciences as they relate to health and disease. Some of the topics explored will include nature versus nurture, emotions on health, psychoneuroimmunology, epigenetics, neuroplasticity, neuroendocrine system, stress resilience versus disease, and the field of biopsychosocial medicine as compared to the long-standing biomedical model. ",Typically Offered: Fall
MSCI-M 401,BASIC AND CLINICAL PHARMACOLOGY,3 credits,MSCI,400,"Course Description: This 400 level course provides comprehensive study of clinical pharmacology that will prepare students for graduate studies in all medical health fields such as Medical, Nursing, and Physician Assistant school and many other health professions.  Clinical Pharmacology will begin with how medications are processed by the body and what clinical effect they have on the body.  The course will then focus on the medications used for disorders of the immune, nervous, hematological, cardiovascular, renal, respiratory, digestive, skeletal, dermatologic and reproductive systems.  Students will learn the mechanisms of action, clinical indications, adverse effects and drug interactions of all medication in the course.",Typically Offered: Fall
MSCI-M 410,RESEARCH METHODS IN CELL AND MOLECULAR BIOLOGY,2 credits,MSCI,400,Course Description: The purpose of this course is to give students interested in pursuing bench research a strong fundamental understanding of proper experimental design and commonly used research methods.,Typically Offered: Fall
MSCI-M 501,BASIC AND CLINICAL PHARMACOLOGY,3 credits,MSCI,500,"Course Description: This course provides a comprehensive study of clinical pharmacology for graduate students in a variety of health fields.  Students will learn the mechanisms of action, clinical indications, adverse effects and drug interactions of various medications used to treat disorders of major body systems, such as circulatory and nervous.
",Typically Offered: Fall
MSCI-M 507,LABORATORY ROTATIONS,1-4.5 credits,MSCI,500,Course Description: Introduction to research in different faculty labs before choosing a thesis lab.,Typically Offered: Fall
MSCI-M 508,PRECISION MEDICINE,2 credits,MSCI,500,"Course Description: Precision medicine is an emerging approach for disease treatment and prevention considers individual variability in genes, environment, and lifestyle. This course will highlight scientific evidence for precision medicine approaches and discuss what is needed to move the concept into clinical practice, using oncology to highlight the precision medicine impact.",Typically Offered: Fall
MSCI-M 510,RESEARCH METHODS IN CELL AND MOLECULAR BIOLOGY,2 credits,MSCI,500,Course Description: The purpose of this course is to give incoming graduate students a strong fundamental understanding of proper experimental design and commonly used research methods. The course will be taught by critically evaluating common cellular and molecular biology techniques and by critiquing primary literature that utilizes these techniques.,Typically Offered: Fall
MSCI-M 512,SPECIAL TOPICS IN CELL MOLECULAR AND CANCER BIOLOGY,1-3 credits,MSCI,500,Course Description: Graduate course that discusses special topics in Cell Molecular and Cancer Biology.,Typically Offered: Fall
MSCI-M 512,GRANT WRITING (SPECIAL TOPICS IN CELL MOLECULAR AND CANCER BIOLOGY),1-3 credits,MSCI,500,Course Description: Graduate course that discusses special topics in Cell Molecular and Cancer Biology.,Typically Offered: Fall
MSCI-M 535,BIOPSYCHOSOCIAL MEDICINE AND HEALTH,3 credits,MSCI,500,"Course Description: This hybrid course targets students interested in exploring the emerging science of mind-body medicine. It is appropriate for students studying a range of professional careers having to do with health and well-being and emphasizes the interconnection between biological, social, psychological and behavior sciences as they relate to health and disease.",Typically Offered: Fall
MSCI-M 553,SPECIAL TOPICS IN MEDICAL SCIENCES,1.5 credits,MSCI,500,"Course Description: A seminar course focused on new topics in Cell, Molecular, and Cancer Biology with a focus on Medicine. Each topic will be introduced by an expert in the field. Students will then critically review recent literature.",Typically Offered: Fall
MSCI-M 584,MOLECULAR GENETICS,3 credits,MSCI,500,Course Description: Introductory molecular genetics for graduate students. Will introduce genetic approaches in multiple model organisms and molecular concepts underpinning regulation of the genome and gene expression.,Typically Offered: Fall
MSCI-M 630,MOLECULES TO CELLS TO TISSUES,7 credits,MSCI,600,"Course Description: Course emphasizes foundational underpinning of concepts integral to the disciplines of biochemistry, cell and molecular biology, histology, and medical genetics - especially how they relate to the practice of medicine.  Course consists of lecture, small group sessions, and labs.",Typically Offered: Fall
MUS-A 150,INTRODUCTORY SEMINAR IN AUDIO ENGINEERING,1 credit,MUS,100,"Course Description: An introduction to critical listening for recording engineers and producers, with an emphasis on technical evaluation and aesthetic principles within the context of musical style.",Typically Offered: Fall
MUS-A 201,AUDIO TECHNIQUES II,3 credits,MUS,200,"Course Description: Intermediate studio and recording procedures including signal processing, digital audio theory, and basic digital audio workstation techniques.",Typically Offered: Fall
MUS-A 211,ELECTRONICS III,3 credits,MUS,200,"Course Description: System design and operation applied to audio, both analog and digital.",Typically Offered: Fall
MUS-A 310,MUSIC CREATION AND PRODUCTION MASTERCLASS,1 credit,MUS,300,Course Description: This course will provide Creation and Production students a space to share their music and receive peer and faculty mentoring. This course will also be a space for faculty and professional master classes. ,Typically Offered: Fall
MUS-A 320,SOUND REINFORCEMENT TECHNIQUES,3 credits,MUS,300,Course Description: An introduction to sound reinforcement systems design and operation.,Typically Offered: Fall
MUS-A 321,SOUND FOR VISUAL MEDIA,3 credits,MUS,300,"Course Description: Study of audio production techniques for radio, video, film, and multimedia. Emphasis on mixing criteria for broadcast and visual productions.",Typically Offered: Fall
MUS-A 460,SURROUND SOUND AND IMMERSIVE AUDIO,3 credits,MUS,400,Course Description: Study and practice of contemporary surround sound and immersive audio recording and mixing techniques.,Typically Offered: Fall
MUS-BE 131,BE:MUS-E131/EDUC-M 101,2-5 credits,MUS,100,Course Description: This is an administrative course number used to assist with block enrollment.,Typically Offered: Fall
MUS-BE 343,MUS-E 343/EDUC-M 301,3 credits,MUS,300,Course Description: This is an administrative course number used to assist with block enrollment.,Typically Offered: Fall
MUS-BE 344,MUS-E 344/EDUC-M 301,3 credits,MUS,300,Course Description: This is an administrative course number used to assist with block enrollment.,Typically Offered: Fall
MUS-C 401,SACRED MUSIC 1,2 credits,MUS,400,"Course Description: An introductory study and application of keyboard harmony, transposition, improvisation, hymn playing, and accompanying for the church service.",Typically Offered: Fall
MUS-C 504,KEYBOARD SKILLS REVIEW,1-2 credits,MUS,500,"Course Description: Basic keyboard skills with an emphasis on hymn transposition, modulation, improvisation, sight reading, and figured bass realization.",Typically Offered: Fall
MUS-C 540,THE HISTORY OF CHRISTIAN WORSHIP AND SACRED MUSIC,2 credits,MUS,500,"Course Description: Liturgical ritual and worship practices, with special emphasis on music and hymnody, from pre-Christian roots to modern day.",Typically Offered: Fall
MUS-E 130,INTRODUCTION TO MUSIC LEARNING,2 credits,MUS,100,"Course Description: Introduction to the philosophy, sociology, and psychology of music. Survey of careers in music including teaching (school and private), performing, scholarship, publishing, and technical fields.",Typically Offered: Fall
MUS-E 131,FRESHMAN COLLOQUIUM IN MUSIC EDUCATION,2 credits,MUS,100,"Course Description: Introduction to the development of instructional materials and professional artifacts through observations, peer teaching, and the application of technological resources.",Typically Offered: Fall
MUS-E 343,METHODS AND MATERIALS FOR TEACHING CHORAL MUSIC,3 credits,MUS,300,"Course Description: Organization and development of choral groups; voice production; rehearsal techniques; tone, diction, and phrasing; materials suitable for school choruses at secondary level. A grade of C+ or higher is required.",Typically Offered: Fall
MUS-E 344,METHODS AND MATERIALS FOR TEACHING INSTRUMENTAL MUSIC,3 credits,MUS,300,Course Description: Teaching methods and materials; organization of the instrumental curriculum. A grade of C+ or higher is required.,Typically Offered: Fall
MUS-E 413,HARP PEDAGOGY,2 credits,MUS,400,Course Description: A survey of teaching materials and methods for the harp and texts on basic musicianship.  Observation of private lessons and class instruction.,Typically Offered: Fall
MUS-E 480,METHODS AND MATERIALS FOR TEACHING STRING MUSIC,2 credits,MUS,400,Course Description: ,Typically Offered: Fall
MUS-E 489,ORGAN PEDAGOGY,2 credits,MUS,400,Course Description: An examination of pedagogical practices and methods relating to the instruction of organ students at all levels.  ,Typically Offered: Fall
MUS-E 502,THE PRACTICE OF MUSIC TEACHING,3 credits,MUS,500,Course Description: An overview of learning theories and curriculum design related to specific music education fields. Includes an investigation of general learning theories and application of these to choral general and instrumental music teaching situations. Field experience with opportunities for observation of area teachers and implementation of curriculum.,Typically Offered: Fall
MUS-E 505,VIOLIN/VIOLA PEDAGOGY III,2 credits,MUS,500,Course Description: Extended work and independent projects in violin and viola pedagogy. Paper and lecture on a topic from the course.,Typically Offered: Fall
MUS-E 513,HARP PEDAGOGY,2 credits,MUS,500,Course Description: A survey of teaching materials and methods for the harp and texts on basic musicianship. Observation of private lessons and class instruction.,Typically Offered: Fall
MUS-E 518,FOUNDATIONS OF MUSIC EDUCATION,3 credits,MUS,500,Course Description: ,Typically Offered: Fall
MUS-E 524,EXPLORATORY TEACHING IN GENERAL MUSIC K-12,3 credits,MUS,500,Course Description: ,Typically Offered: Fall
MUS-E 528,ADVANCED CHORAL METHODS AND MATERIALS,3 credits,MUS,500,Course Description: The application of current teaching techniques to a variety of choral ensemble types. Designed for students with previous teaching experience.,Typically Offered: Fall
MUS-E 580,METHODS AND MATERIALS FOR TEACHING STRING MUSIC,3 credits,MUS,500,"Course Description: String teaching materials, methods, and techniques for use with K-12 students.  This course will cover the skills and knowledge that will enable students to successfully teach public school string classes from the beginning through the advanced levels.  Knowledge of various pedagogical approaches as well as practical application of those concepts in this course.",Typically Offered: Fall
MUS-E 589,ORGAN PEDAGOGY,2 credits,MUS,500,Course Description: An examination of pedagogical practices and methods relating to the instruction of organ students at all levels.  ,Typically Offered: Fall
MUS-E 631,QUANTITATIVE RESEARCH IN MUSIC EDUCATION,3 credits,MUS,600,Course Description: ,Typically Offered: Fall
MUS-E 658,SEMINAR IN MUSIC EDUCATION,2 credits,MUS,600,Course Description: ,Typically Offered: Fall
MUS-E 661,HISTORICAL RESEARCH IN MUSIC EDUCATION,2 credits,MUS,600,Course Description: An examination of the methods used in historical research in music education with a survey of major studies and trends of inquiry.,Typically Offered: Fall
MUS-E 672,LARGE JAZZ ENSEMBLE PEDAGOGY AND LITERATURE,3 credits,MUS,600,"Course Description: This course will give the student real-time experience observing and assisting university jazz ensemble instructors. Through assistance, observation, and discussion, the student will acquire a diverse set of skills enabling them to program, rehearse, conduct, and manage a large jazz ensemble of varying skill level. ",Typically Offered: Fall
MUS-E 695,VOICE PEDAGOGY: RESEARCH FOUNDATIONS,3 credits,MUS,600,"Course Description: This class examines current knowledge of the singing voice based on research in anatomy, physiology, and acoustics with a focus on the study of voice science.  Through readings as well as discussions and demonstrations in class, students learn theoretical concepts based in current scientific research regarding voice use. ",Typically Offered: Fall
MUS-F 325,RHYTHM SECTION METHODS,2 credits,MUS,300,"Course Description: Survey of basic rhythm section techniques in jazz styles such as swing, shuffle, rock, funk, bossa nova, samba, Afro-Cuban, and ballads. The course will focus on developing basic skills on each of the rhythm section instruments (piano, guitar, bass, and drums) and understanding the role of each instrument. ",Typically Offered: Fall
MUS-F 330,FOUNDATIONS IN LATIN AMERICAN AND CARIBBEAN PERCUSSION,3 credits,MUS,300,"Course Description: Hands-on percussion course focusing on folkloric percussion throughout Latin America and the Caribbean. These may include music traditions from Cuba, Puerto Rico, the Dominican Republic, Haiti, Trinidad and Tobago, Mexico, Guatemala, Belize, Venezuela, Colombia, Peru, and Brazil.",Typically Offered: Fall
MUS-F 401,ACCOMPANIMENT OF BAROQUE MUSIC,2 credits,MUS,400,"Course Description: Introduction to the art of accompaniment of seventeenth- and eighteenth-century music. Repertoire is selected from a wide variety of chamber of larger works, both vocal and instrumental. Included in the study are recitative, embellishment and improvisation.",Typically Offered: Fall
MUS-F 461,EAR TRAINING FOR CONDUCTORS,1 credit,MUS,400,"Course Description: Development of the ear and its application to the process of sight reading, especially as relates to score study and rehearsal for conductors. Emphasis on ability to ""hear"" scores through audiation.  Students will sing choral scores at sight and refine intonation. ",Typically Offered: Fall
MUS-F 466,TECHNIQUES IN MARCHING BANDS,1-2 credits,MUS,400,Course Description: For undergraduate and graduates majoring in music education. Techniques for organizing and training marching bands in public schools and at the college level. Planning and charting football shows; rehearsal problems.,Typically Offered: Fall
MUS-F 530,FOUNDATIONS IN LATIN AMERICAN AND CARIBBEAN PERCUSSION,3 credits,MUS,500,"Course Description: Hands-on percussion course focusing on folkloric percussion throughout Latin America and the Caribbean. These may include music traditions from Cuba, Puerto Rico, the Dominican Republic, Haiti, Trinidad and Tobago, Mexico, Guatemala, Belize, Venezuela, Colombia, Peru, and Brazil.",Typically Offered: Fall
MUS-F 531,GRADUATE EAR TRAINING FOR CONDUCTORS,1 credit,MUS,500,"Course Description: Study and performance of complex pitch and rhythmic combinations. Development of the ear and its application to the process of sight reading, especially as relates to score study and rehearsal for conductors. Emphasis on ability to ""hear"" scores through audiation.  Students will sing choral scores at sight and refine intonation. ",Typically Offered: Fall
MUS-F 590,TECHNIQUES IN MARCHING BAND FOR GRADUATE STUDENTS,3 credits,MUS,500,"Course Description: Overview of the complete marching band program (college and high school) including show planning, drill writing, administration, and rehearsal techniques.",Typically Offered: Fall
MUS-G 535,MASTER'S CHORAL CONDUCTING: RENAISSANCE TO 1700,2 credits,MUS,500,"Course Description: Study and development of effective gesture and stylistically appropriate interpretations based on score and era.  Will include chironomy, chant, choral repertoire of the Renaissance, and the music of the early Baroque including compositions by Monteverdi and Sch-tz. ",Typically Offered: Fall
MUS-G 661,DOCTORAL CHORAL CONDUCTING: RENAISSANCE TO 1700,3 credits,MUS,600,"Course Description: Study and development of effective gesture and stylistically appropriate interpretations based on score and era.  Will include chironomy, chant, choral repertoire of the Renaissance, and the music of the early Baroque including compositions by Monteverdi and Sch-tz. ",Typically Offered: Fall
MUS-J 425,BALLET CAREER PLANNING,2 credits,MUS,400,Course Description: This course aims to provide ballet dancers aspiring to become professionals an informed pathway to the field and a mechanism to create a portfolio of organized materials that will help them achieve a successful audition season.,Typically Offered: Fall
MUS-K 133,NOTATION AND CALLIGRAPHY,1 credit,MUS,100,Course Description: Notation and organization of music manuscript.,Typically Offered: Fall
MUS-K 214,INSTRUMENTATION,2 credits,MUS,200,Course Description: ,Typically Offered: Fall
MUS-K 231,FREE COUNTERPOINT 1,2 credits,MUS,200,"Course Description: Development of contrapuntal skills and techniques in two-, three-, and four-part textures.",Typically Offered: Fall
MUS-K 340,SONGWRITING FOR MUSIC PRODUCTION,3 credits,MUS,300,"Course Description: Students will learn songwriting by studying melody, harmony, tempo, structure, and key. Pop, R&B, country, jazz, and world musical genres will be included. Songwriting methodology will be demonstrated by the instructor and through masterclasses from successful music artists.  Restricted to music majors and students pursuing the music production minor.",Typically Offered: Fall
MUS-K 403,ELECTRONIC STUDIO RESOURCES I,3 credits,MUS,400,"Course Description: An introduction to the computer music studio, techniques of digital recording and editing, analog and FM synthesis, MIDI sequencing, and a comprehensive study of the literature and styles of the classic tape studios.",Typically Offered: Fall
MUS-K 451,ADVANCED ORCHESTRATION 1,2 credits,MUS,400,Course Description: ,Typically Offered: Fall
MUS-K 503,ELECTRONIC STUDIO RESOURCES I,3 credits,MUS,500,"Course Description: An introduction to the computer music studio, techniques of digital recording and editing, analog and FM synthesis, MIDI sequencing, and a comprehensive study of the literature an styles of the classic tape studios.",Typically Offered: Fall
MUS-K 509,SEMINAR IN COMPUTER MUSIC,3 credits,MUS,500,"Course Description: Study of advanced topics in computer music including direct digital synthesis, acoustic research and interactive composition.",Typically Offered: Fall
MUS-M 368,BALLET HISTORY,2 credits,MUS,300,"Course Description: This course teaches the principles of creativity, experimentation, and collaboration on which ballet as an art form was built. Students will study the chronology of ballet's evolution as well as the major choreographers, composers, and organizational leaders who created its established forms and expressive tools.",Typically Offered: Fall
MUS-M 390,HISTORY OF JAZZ 1: ORIGINS TO 1959,3 credits,MUS,300,Course Description: The history of jazz from origins to 1959 explored through selected recordings and readings. The course will focus on selected artists and styles discussed in the context of American history.,Typically Offered: Fall
MUS-M 435,PERFORMANCE PRACTICES BEFORE 1750,2 credits,MUS,400,"Course Description: Medieval, Renaissance, and Baroque repertory studied in light of historical performance procedures, instruments, tuning, rhythm, notations, and other theoretical areas of importance for performance.  Some consideration is given to the recreation of historical music employing modern instruments.",Typically Offered: Fall
MUS-M 476,SURVEY OF ORGAN LITERATURE,1 credit,MUS,400,"Course Description: This course is designed to provide foundational knowledge of the organ repertoire and associated performance practices. It offers a broad overview of organ history, its music, and the corresponding differences between various styles of organ registration. ",Typically Offered: Fall
MUS-M 513,TOPICS IN LATIN AMERICAN MUSIC,3 credits,MUS,500,"Course Description: An in-depth survey of particular art music, popular and/or traditional repertoires, ranging from the colonial period to the twenty-first century.  Specific content varies with instructor's area of specialization.  Open to majors and non-majors. Activities outside of class may be scheduled and a final research project is required.",Typically Offered: Fall
MUS-M 513,HISTORY AND PERFORMANCE OF LATIN JAZZ AND SALSA (TOPICS IN LATIN AMERICAN MUSIC),3 credits,MUS,500,"Course Description: An in-depth survey of particular art music, popular and/or traditional repertoires, ranging from the colonial period to the twenty-first century.  Specific content varies with instructor's area of specialization.  Open to majors and non-majors. Activities outside of class may be scheduled and a final research project is required.",Typically Offered: Fall
MUS-M 519,BAROQUE PERFORMANCE PRACTICE,2 credits,MUS,500,"Course Description: The basic literature of the Baroque period with performance-oriented analysis, survey of original sources, and study of performance-related theoretical works.",Typically Offered: Fall
MUS-M 523,MUSIC AND RHETORIC IN PERFORMANCE,2 credits,MUS,500,"Course Description: This course deals with changing relationships between words and music (c.1300-1750) through the evidence of contemporaneous ideologies applied to composition, interpretation and performance. Beginning with classical authors who prescribe techniques for persuasive oration, the reception of such principles within both the Renaissance and Baroque periods will be given central emphasis.",Typically Offered: Fall
MUS-M 535,MASTER'S SEMINAR IN CHORAL LITERATURE: RENAISSANCE TO 1700,3 credits,MUS,500,Course Description: An analytical and contextual study of choral repertoire from liturgical beginnings through the early Baroque.  ,Typically Offered: Fall
MUS-M 544,PIANO LITERATURE FROM 1830 TO THE PRESENT,3 credits,MUS,500,"Course Description: Historical, stylistic, formal, and aesthetic features.",Typically Offered: Fall
MUS-M 551,INTRODUCTION TO HISTORICAL MUSICOLOGY,3 credits,MUS,500,Course Description: ,Typically Offered: Fall
MUS-M 576,SURVEY OF ORGAN LITERATURE,1 credit,MUS,500,"Course Description: This course is designed to provide foundational knowledge of the organ repertoire and associated performance practices. It offers a broad overview of organ history, its music, and the corresponding differences between various styles of organ registration. ",Typically Offered: Fall
MUS-M 579,MASTER'S SEMINAR IN WIND LITERATURE,3 credits,MUS,500,Course Description: ,Typically Offered: Fall
MUS-M 592,JAZZ HISTORY 2: 1950-1969,3 credits,MUS,500,"Course Description: Historical and musical analysis of the core repertoire, seminal performers and composers, musical characteristics, and important recordings of all major jazz styles, 1950-1969.",Typically Offered: Fall
MUS-M 635,PERFORMANCE PRACT BEFORE 1750,2 credits,MUS,600,"Course Description: Styles of solo and ensemble performance of instrumental and vocal music from the Middle Ages through the Baroque period: medium, dynamics, tempo, ornamentation and improvisation, temperament.  Editing and performing of works for old and modern instruments.",Typically Offered: Fall
MUS-M 642,BRASS LITERATURE 2,3 credits,MUS,600,"Course Description: Solo and chamber music literature for horn, trumpet, trombone, euphonium, and tuba.  Development of brass instruments and literature from Renaissance to the present.  Survey of sources providing announcement and evaluation of new materials.",Typically Offered: Fall
MUS-M 647,SEMINAR IN PIANO LITERATURE III,3 credits,MUS,600,"Course Description: Discussion of historical, stylistic, formal and aesthetic aspects of the Romantic period from Schumann through Brahms; performance of representative works from 1830-1900.",Typically Offered: Fall
MUS-M 653,BAROQUE MUSIC,3 credits,MUS,600,Course Description: ,Typically Offered: Fall
MUS-M 661,DOCTORAL SEMINAR IN CHORAL LITERATURE: RENAISSANCE TO 1700,3 credits,MUS,600,Course Description: An analytical and contextual study of choral repertoire from liturgical beginnings through the early Baroque.  ,Typically Offered: Fall
MUS-M 665,SURVEY OF VIOLIN/VIOLA LITERATURE I. BAROQUE AND CLASS,1-2 credits,MUS,600,Course Description: ,Typically Offered: Fall
MUS-M 677,SEMINAR IN ORGAN LITERATURE: MUSIC SINCE 1900,3 credits,MUS,600,"Course Description: Performance of representative works and discussion of stylistic, historical, formal, and aesthetic features.",Typically Offered: Fall
MUS-M 679,DOCTORAL SEMINAR IN WIND LITERATURE,3 credits,MUS,600,Course Description: Historical and analytical study of major wind literature.,Typically Offered: Fall
MUS-N 340,MUSIC PERFORMANCE AND MEDIA,2 credits,MUS,300,"Course Description: Students will apply musical and technological skills to collaborate with other disciplines (visual art, theater, dance, etc.) using Ableton and Logic Pro X to create sounds with their instrument. Emphasis on composing original music and exchanging feedback.",Typically Offered: Fall
MUS-N 540,MUSIC PERFORMANCE AND MEDIA,3 credits,MUS,500,"Course Description: Students will apply musical and technological skills to collaborate with other disciplines (visual art, theater, dance, etc.) using Ableton and Logic Pro X to create sounds with their instrument. Emphasis on composing original music and exchanging feedback. Written assignments explore aspects of the creative process and analysis of artists' work.",Typically Offered: Fall
MUS-O 101,FUNDAMENTALS OF JAZZ THEORY,1 credit,MUS,100,"Course Description: Jazz nomenclature, chord/scale relationships, basic chord progressions and voice leading. Examples from both jazz and classical repertoire will be given to show connections between the two idioms.",Typically Offered: Fall
MUS-O 213,JAZZ LISTENING AND EAR TRAINING,3 credits,MUS,200,"Course Description: Introduction to basic skills required of the jazz musician, including listening, ear training, and transcription of jazz solos and their stylistic analysis.",Typically Offered: Fall
MUS-O 316,JAZZ ARRANGING 1,2-3 credits,MUS,300,"Course Description: Fundamentals of jazz arranging for small ensemble including orchestration, instrument ranges and transposition, form and structure, nomenclature, and part/score layout.",Typically Offered: Fall
MUS-O 322,JAZZ IMPROVISATION 2,2-3 credits,MUS,300,"Course Description: Theory and technique of bebop and post-bop. Theory and techniques of jazz improvisation, including bebop and hard-bop harmonic, melodic, and rhythmic devices. Practice and study techniques and aural skills in the bebop and hard-bop styles.",Typically Offered: Fall
MUS-O 323,JAZZ IMPROVISATION 3,2-3 credits,MUS,300,"Course Description: Advanced jazz rhythmic and harmonic techniques applied to improvisation and compositions for improvisation: contemporary jazz rhythmic practices such as note grouping, odd meters, and metric modulation applied to standard tunes. Harmonic substitution, superimposition, and slash chords. Various post-bebop approaches to improvisation.",Typically Offered: Fall
MUS-O 501,FUNDAMENTALS OF JAZZ THEORY,1 credit,MUS,500,"Course Description: Jazz nomenclature, chord/scale relationships, basic chord progressions and voice leading. Examples from both jazz and classical repertoire will be given to show connections between the two idioms.",Typically Offered: Fall
MUS-O 513,JAZZ LISTENING AND EAR TRAINING,3 credits,MUS,500,"Course Description: Introduction to basic skills required of the jazz musician, including listening, ear training, and transcription of jazz solos and their stylistic analysis.",Typically Offered: Fall
MUS-O 516,JAZZ ARRANGING 1,3 credits,MUS,500,"Course Description: Fundamentals of jazz arranging for small ensemble including orchestration, instrument ranges and transposition, form and structure, nomenclature, and part/score layout.",Typically Offered: Fall
MUS-O 522,JAZZ IMPROVISATION 2,3 credits,MUS,500,"Course Description: Theory and technique of bebop and post-bop. Theory and techniques of jazz improvisation, including bebop and hard-bop harmonic, melodic and rhythmic devices. Practice and study techniques and aural skills in the bebop and hard-bop styles.",Typically Offered: Fall
